0.23;0.135483871;0.144026187;0.236111111;0.332179931;0.992537536;0.827930175;0.24;0.637583893;0;0;0;0;1;0;0;0;0
0.22;0.122580645;0.137479542;0.25;0.325259516;0.992437904;0.825436409;0.24;0.637583893;0;0;0;0;1;0;0;0;0
0.26;0.135483871;0.137479542;0.152777778;0.148788927;0.993932389;0.825436409;0.265;0.617449664;0;0;0;1;0;0;0;0;0
0.54;0.161290323;0.153846154;0.388888889;0.287197232;0.994729448;0.817955112;0.41;0.644295302;0;0;0;0;1;0;0;0;0
0.64;0.141935484;0.152209493;0.125;0.14532872;0.994928713;0.882793017;0.33;0.704697987;0;0;0;0;1;0;0;0;0
0.64;0.141935484;0.152209493;0.125;0.14532872;0.994928713;0.882793017;0.33;0.704697987;0;0;0;0;1;0;0;0;0
0;0.15483871;0.170212766;0.194444444;0.103806228;0.992936066;0.877805486;0.275;0.718120805;0;0;0;0;0;1;0;0;0
0.12;0.129032258;0.140752864;0.166666667;0.276816609;0.992139007;0.842892768;0.26;0.677852349;0;0;0;0;1;0;0;0;0
0.2;0.096774194;0.130932897;0.375;0.411764706;0.99353386;0.788029925;0.56;0.610738255;0;0;0;1;0;0;0;0;0
0.2;0.103225806;0.112929624;0.041666667;0.051903114;0.992139007;0.850374065;0.28;0.617449664;0;0;0;0;1;0;0;0;0
0.7;0.122580645;0.759410802;0.305555556;0.23183391;0.993733125;0.780548628;0.64;0.630872483;0;0;0;0;1;0;0;0;0
0.47;0.129032258;0.140752864;0.291666667;0.252595156;0.993334595;0.837905237;0.285;0.610738255;0;0;0;0;1;0;0;0;0
0.26;0.116129032;0.656301146;0.222222222;0.176470588;0.993234963;0.788029925;0.57;0.630872483;0;0;0;0;1;0;0;0;0
0.48;0.116129032;0.112929624;0.25;0.211072664;0.992238639;0.857855362;0.39;0.691275168;0;0;0;0;0;1;0;0;0
0.15;0.141935484;0.124386252;0.263888889;0.138408304;0.992437904;0.850374065;0.295;0.677852349;0;0;0;0;1;0;0;0;0
0.28;0.122580645;0.180032733;0.277777778;0.470588235;0.99353386;0.730673317;0.975;0.66442953;0;0;0;0;0;1;0;0;0
0.26;0.122580645;0.101472995;0.125;0.107266436;0.992936066;0.845386534;0.32;0.644295302;0;0;0;0;1;0;0;0;0
0.44;0.135483871;0.17512275;0.472222222;0.432525952;0.994131654;0.783042394;0.61;0.637583893;0;0;0;0;1;0;0;0;0
0.08;0.116129032;0.124386252;0.111111111;0.083044983;0.994131654;0.867830424;0.265;0.604026846;0;0;0;0;1;0;0;0;0
0.26;0.122580645;0.129296236;0.583333333;0.484429066;0.992736801;0.805486284;0.27;0.637583893;0;0;0;0;1;0;0;0;0
0.28;0.122580645;0.180032733;0.277777778;0.470588235;0.99353386;0.730673317;0.975;0.66442953;0;0;0;0;0;1;0;0;0
0.29;0.129032258;0.180032733;0.263888889;0.460207612;0.99353386;0.730673317;0.99;0.657718121;0;0;0;0;1;0;0;0;0
0.26;0.122580645;0.101472995;0.125;0.107266436;0.992936066;0.845386534;0.32;0.644295302;0;0;0;0;1;0;0;0;0
0.04;0.090322581;0.073649755;0.569444444;0.294117647;0.99014636;0.935162095;0.24;0.704697987;0;0;0;1;0;0;0;0;0
0.17;0.148387097;0.09492635;0.236111111;0.366782007;0.989548566;0.960099751;0.3;0.865771812;0;0;0;0;0;1;0;0;0
0;0.193548387;0.166939444;0.111111111;0.079584775;0.992836434;0.860349127;0.28;0.718120805;0;0;0;0;1;0;0;0;0
0.25;0.129032258;0.114566285;0.041666667;0.076124567;0.992637169;0.810473815;0.315;0.617449664;0;0;0;0;1;0;0;0;0
0.06;0.161290323;0.129296236;0.069444444;0.034602076;0.993035698;0.845386534;0.28;0.657718121;0;0;0;0;1;0;0;0;0
0.18;0.122580645;0.130932897;0.180555556;0.121107266;0.99353386;0.822942643;0.295;0.604026846;0;0;0;0;0;1;0;0;0
0.3;0.135483871;0.137479542;0.152777778;0.173010381;0.99353386;0.847880299;0.305;0.684563758;0;0;0;0;0;1;0;0;0
0.3;0.122580645;0.122749591;0.111111111;0.076124567;0.992238639;0.825436409;0.28;0.697986577;0;0;0;0;0;1;0;0;0
0.18;0.122580645;0.130932897;0.180555556;0.121107266;0.99353386;0.822942643;0.295;0.604026846;0;0;0;0;0;1;0;0;0
0.22;0.135483871;0.126022913;0.166666667;0.224913495;0.993035698;0.820448878;0.255;0.617449664;0;0;0;0;1;0;0;0;0
0.24;0.141935484;0.114566285;0.069444444;0.124567474;0.992338272;0.83042394;0.24;0.630872483;0;0;0;0;1;0;0;0;0
0.22;0.135483871;0.126022913;0.166666667;0.224913495;0.993035698;0.820448878;0.255;0.617449664;0;0;0;0;1;0;0;0;0
0.68;0.109677419;0.764320786;0.25;0.238754325;0.993633492;0.7680798;0.655;0.624161074;0;0;0;0;1;0;0;0;0
0.31;0.109677419;0.144026187;0.208333333;0.221453287;0.993234963;0.862842893;0.395;0.624161074;0;0;0;0;1;0;0;0;0
0.53;0.161290323;0.14893617;0.25;0.276816609;0.993932389;0.840399002;0.4;0.644295302;0;0;0;0;0;1;0;0;0
0.52;0.129032258;0.199672668;0.513888889;0.529411765;0.993234963;0.800498753;0.345;0.624161074;0;0;0;0;1;0;0;0;0
0.19;0.116129032;0.170212766;0.166666667;0.162629758;0.992736801;0.795511222;0.465;0.637583893;0;0;0;0;1;0;0;0;0
0.09;0.141935484;0.137479542;0.152777778;0.373702422;0.992736801;0.78553616;0.33;0.657718121;0;0;0;0;1;0;0;0;0
0.1;0.141935484;0.139116203;0.194444444;0.384083045;0.992736801;0.78553616;0.33;0.657718121;0;0;0;0;1;0;0;0;0
0.44;0.148387097;0.130932897;0.305555556;0.15916955;0.995127978;0.827930175;0.335;0.651006711;0;0;0;0;0;1;0;0;0
0.19;0.116129032;0.170212766;0.166666667;0.162629758;0.992736801;0.795511222;0.465;0.637583893;0;0;0;0;1;0;0;0;0
0.31;0.141935484;0.147299509;0.180555556;0.214532872;0.992936066;0.765586035;0.315;0.704697987;0;0;0;0;0;1;0;0;0
0.28;0.122580645;0.126022913;0.152777778;0.138408304;0.994131654;0.845386534;0.305;0.67114094;0;0;0;0;0;1;0;0;0
0.12;0.129032258;0.134206219;0.097222222;0.096885813;0.993334595;0.840399002;0.25;0.630872483;0;0;0;0;0;1;0;0;0
0.04;0.141935484;0.194762684;0.194444444;0.193771626;0.992537536;0.800498753;0.3;0.731543624;0;0;0;0;0;1;0;0;0
0.08;0.116129032;0.158756137;0.305555556;0.307958478;0.992238639;0.832917706;0.27;0.617449664;0;0;0;0;0;1;0;0;0
0.09;0.109677419;0.291325696;0.138888889;0.307958478;0.992537536;0.822942643;0.285;0.604026846;0;0;0;0;1;0;0;0;0
0.04;0.141935484;0.194762684;0.194444444;0.193771626;0.992537536;0.800498753;0.3;0.731543624;0;0;0;0;0;1;0;0;0
0;0.161290323;0.122749591;0.041666667;0.044982699;0.994330919;0.87032419;0.26;0.617449664;0;0;0;0;1;0;0;0;0
0;0.167741935;0.130932897;0.152777778;0.117647059;0.993932389;0.857855362;0.265;0.637583893;0;0;0;0;1;0;0;0;0
0.17;0.103225806;0.134206219;0.291666667;0.352941176;0.992338272;0.845386534;0.24;0.637583893;0;0;0;0;1;0;0;0;0
0.04;0.122580645;0.238952537;0.375;0.311418685;0.994729448;0.788029925;0.35;0.630872483;0;0;0;0;1;0;0;0;0
0;0.109677419;0.132569558;0.041666667;0.041522491;0.992736801;0.880299252;0.245;0.731543624;0;0;0;0;1;0;0;0;0
0;0.116129032;0.134206219;0.041666667;0.041522491;0.992736801;0.882793017;0.24;0.731543624;0;0;0;0;1;0;0;0;0
0.16;0.116129032;0.106382979;0.041666667;0.055363322;0.992537536;0.85286783;0.46;0.704697987;0;0;0;0;0;0;1;0;0
0.15;0.116129032;0.117839607;0.083333333;0.065743945;0.99184011;0.85286783;0.285;0.630872483;0;0;0;0;1;0;0;0;0
0.56;0.129032258;0.193126023;0.416666667;0.46366782;0.993135331;0.80798005;0.33;0.630872483;0;0;0;0;1;0;0;0;0
0.09;0.148387097;0.080196399;0.236111111;0.342560554;0.990046728;0.905236908;0.315;0.872483221;0;0;0;0;1;0;0;0;0
0.09;0.148387097;0.080196399;0.236111111;0.342560554;0.990046728;0.905236908;0.315;0.872483221;0;0;0;0;1;0;0;0;0
0.01;0.096774194;0.098199673;0.236111111;0.089965398;0.991541213;0.847880299;0.29;0.657718121;0;0;0;0;0;1;0;0;0
0.05;0.141935484;0.137479542;0.180555556;0.100346021;0.992238639;0.802992519;0.275;0.66442953;0;0;0;0;0;1;0;0;0
0.11;0.122580645;0.147299509;0.222222222;0.21799308;0.992836434;0.795511222;0.41;0.644295302;0;0;0;0;1;0;0;0;0
0.15;0.116129032;0.145662848;0.138888889;0.179930796;0.993135331;0.805486284;0.385;0.637583893;0;0;0;0;1;0;0;0;0
0.36;0.129032258;0.132569558;0.180555556;0.155709343;0.99353386;0.867830424;0.32;0.617449664;0;0;0;0;1;0;0;0;0
0.19;0.135483871;0.132569558;0.208333333;0.363321799;0.992537536;0.83042394;0.27;0.637583893;0;0;0;0;1;0;0;0;0
0.19;0.129032258;0.132569558;0.236111111;0.373702422;0.992537536;0.827930175;0.27;0.637583893;0;0;0;0;1;0;0;0;0
0.11;0.122580645;0.147299509;0.222222222;0.21799308;0.992836434;0.795511222;0.41;0.644295302;0;0;0;0;1;0;0;0;0
0.15;0.116129032;0.145662848;0.138888889;0.179930796;0.993135331;0.805486284;0.385;0.637583893;0;0;0;0;1;0;0;0;0
0;0.116129032;0.081833061;0.375;0.21799308;0.987954448;0.917705736;0.395;0.939597315;0;0;0;0;0;1;0;0;0
0.08;0.109677419;0.10801964;0.041666667;0.069204152;0.991740478;0.832917706;0.29;0.630872483;0;0;0;0;1;0;0;0;0
0;0.116129032;0.081833061;0.375;0.21799308;0.987954448;0.917705736;0.395;0.939597315;0;0;0;0;0;1;0;0;0
0.55;0.116129032;0.191489362;0.444444444;0.487889273;0.993135331;0.790523691;0.31;0.630872483;0;0;0;0;1;0;0;0;0
0.02;0.116129032;0.142389525;0.291666667;0.325259516;0.990744154;0.882793017;0.26;0.67114094;0;0;0;0;1;0;0;0;0
0.26;0.103225806;0.386252046;0.138888889;0.30449827;0.993135331;0.775561097;0.4;0.624161074;0;0;0;0;1;0;0;0;0
0.1;0.148387097;0.12111293;0.166666667;0.103806228;0.992238639;0.85286783;0.29;0.684563758;0;0;0;0;0;1;0;0;0
0.44;0.180645161;0.145662848;0.152777778;0.148788927;0.993832757;0.880299252;0.305;0.704697987;0;0;0;0;0;1;0;0;0
0.47;0.135483871;0.126022913;0.069444444;0.038062284;0.992139007;0.83042394;0.265;0.691275168;0;0;0;0;0;1;0;0;0
1;0.219354839;0.998363339;0.444444444;0.238754325;0.995925037;0.683291771;1;0.630872483;0;0;0;1;0;0;0;0;0
0.03;0.116129032;0.155482815;0.347222222;0.342560554;0.991341948;0.835411471;0.27;0.677852349;0;0;0;0;1;0;0;0;0
0.03;0.116129032;0.155482815;0.347222222;0.342560554;0.991341948;0.835411471;0.27;0.677852349;0;0;0;0;1;0;0;0;0
0.42;0.35483871;0.114566285;0.402777778;0.446366782;0.993633492;0.85286783;0.36;0.704697987;0;0;0;0;1;0;0;0;0
0.42;0.35483871;0.116202946;0.388888889;0.442906574;0.993633492;0.85286783;0.355;0.704697987;0;0;0;0;1;0;0;0;0
0.42;0.35483871;0.114566285;0.402777778;0.446366782;0.993633492;0.85286783;0.36;0.704697987;0;0;0;0;1;0;0;0;0
0.42;0.35483871;0.116202946;0.388888889;0.442906574;0.993633492;0.85286783;0.355;0.704697987;0;0;0;0;1;0;0;0;0
0;0.141935484;0.119476268;0.166666667;0.076124567;0.993234963;0.867830424;0.25;0.624161074;0;0;0;0;1;0;0;0;0
0.18;0.122580645;0.129296236;0.25;0.297577855;0.993135331;0.895261845;0.285;0.624161074;0;0;0;0;0;1;0;0;0
0.03;0.129032258;0.147299509;0.097222222;0.069204152;0.992238639;0.798004988;0.28;0.644295302;0;0;0;0;1;0;0;0;0
0.02;0.083870968;0.117839607;0.125;0.069204152;0.992836434;0.790523691;0.54;0.617449664;0;0;0;1;0;0;0;0;0
0.04;0.109677419;0.124386252;0.236111111;0.107266436;0.992736801;0.83042394;0.28;0.67114094;0;0;0;0;0;1;0;0;0
0.26;0.470967742;0.114566285;0.5;0.418685121;0.994530184;0.840399002;0.245;0.630872483;0;0;0;0;1;0;0;0;0
0.26;0.464516129;0.114566285;0.486111111;0.418685121;0.994430551;0.840399002;0.245;0.630872483;0;0;0;0;1;0;0;0;0
0.48;0.109677419;0.163666121;0.194444444;0.332179931;0.992437904;0.795511222;0.31;0.637583893;0;0;0;0;1;0;0;0;0
0.1;0.135483871;0.139116203;0.25;0.349480969;0.991939742;0.832917706;0.26;0.684563758;0;0;0;0;1;0;0;0;0
0.03;0.103225806;0.117839607;0.236111111;0.14532872;0.991939742;0.840399002;0.24;0.604026846;0;0;0;1;0;0;0;0;0
0.07;0.135483871;0.145662848;0.152777778;0.152249135;0.991640845;0.865336658;0.275;0.697986577;0;0;0;0;0;1;0;0;0
0.24;0.116129032;0.589198036;0.208333333;0.21799308;0.992736801;0.748129676;0.795;0.637583893;0;0;0;0;1;0;0;0;0
0.03;0.116129032;0.09492635;0.055555556;0.027681661;0.99353386;0.837905237;0.165;0.610738255;0;0;0;1;0;0;0;0;0
0.17;0.129032258;0.119476268;0.083333333;0.062283737;0.99353386;0.820448878;0.305;0.617449664;0;0;0;0;0;1;0;0;0
0.17;0.129032258;0.119476268;0.083333333;0.062283737;0.99353386;0.820448878;0.305;0.617449664;0;0;0;0;0;1;0;0;0
0.05;0.122580645;0.111292962;0.333333333;0.14532872;0.992437904;0.85286783;0.285;0.771812081;0;0;0;0;0;1;0;0;0
0.21;0.129032258;0.130932897;0.097222222;0.121107266;0.992437904;0.83042394;0.235;0.637583893;0;0;0;0;1;0;0;0;0
0.04;0.096774194;0.139116203;0.263888889;0.169550173;0.992139007;0.835411471;0.39;0.637583893;0;0;0;0;1;0;0;0;0
0.21;0.129032258;0.130932897;0.097222222;0.121107266;0.992437904;0.83042394;0.235;0.637583893;0;0;0;0;1;0;0;0;0
0.42;0.148387097;0.142389525;0.111111111;0.131487889;0.99353386;0.89276808;0.305;0.704697987;0;0;0;0;0;1;0;0;0
0;0.161290323;0.111292962;0.097222222;0.069204152;0.993234963;0.867830424;0.28;0.644295302;0;0;0;0;1;0;0;0;0
0.14;0.15483871;0.109656301;0.138888889;0.14532872;0.993234963;0.795511222;0.295;0.637583893;0;0;0;0;1;0;0;0;0
0.14;0.15483871;0.109656301;0.138888889;0.14532872;0.993234963;0.795511222;0.295;0.637583893;0;0;0;0;1;0;0;0;0
0.49;0.129032258;0.441898527;0.319444444;0.380622837;0.99353386;0.778054863;0.51;0.624161074;0;0;0;0;1;0;0;0;0
0.02;0.161290323;0.124386252;0.222222222;0.14532872;0.99353386;0.857855362;0.26;0.624161074;0;0;0;0;1;0;0;0;0
0.2;0.116129032;0.126022913;0.152777778;0.224913495;0.993434228;0.882793017;0.29;0.624161074;0;0;0;0;1;0;0;0;0
0.21;0.122580645;0.129296236;0.111111111;0.214532872;0.993334595;0.877805486;0.29;0.624161074;0;0;0;0;0;1;0;0;0
0.57;0.129032258;0.181669394;0.361111111;0.294117647;0.993434228;0.812967581;0.265;0.651006711;0;0;0;0;1;0;0;0;0
0.48;0.129032258;0.134206219;0.194444444;0.23183391;0.99353386;0.832917706;0.275;0.617449664;0;0;0;0;1;0;0;0;0
0.1;0.167741935;0.137479542;0.125;0.089965398;0.993932389;0.845386534;0.245;0.651006711;0;0;0;0;1;0;0;0;0
0.33;0.129032258;0.137479542;0.208333333;0.494809689;0.993135331;0.798004988;0.275;0.637583893;0;0;0;0;1;0;0;0;0
0.32;0.122580645;0.134206219;0.236111111;0.498269896;0.993135331;0.798004988;0.275;0.637583893;0;0;0;0;1;0;0;0;0
0.35;0.187096774;0.126022913;0.291666667;0.439446367;0.993932389;0.805486284;0.31;0.630872483;0;0;0;0;1;0;0;0;0
0.25;0.122580645;0.12111293;0.291666667;0.169550173;0.993733125;0.890274314;0.31;0.657718121;0;0;0;0;0;1;0;0;0
0.12;0.24516129;0.16202946;0.222222222;0.435986159;0.993234963;0.817955112;0.305;0.637583893;0;0;0;0;1;0;0;0;0
0.21;0.141935484;0.116202946;0.097222222;0.096885813;0.992736801;0.817955112;0.275;0.651006711;0;0;0;0;1;0;0;0;0
0.21;0.141935484;0.116202946;0.097222222;0.096885813;0.992736801;0.817955112;0.275;0.651006711;0;0;0;0;1;0;0;0;0
0.33;0.129032258;0.12111293;0.333333333;0.415224913;0.993135331;0.810473815;0.27;0.630872483;0;0;0;0;1;0;0;0;0
0.3;0.15483871;0.12111293;0.208333333;0.190311419;0.993135331;0.862842893;0.295;0.684563758;0;0;0;0;1;0;0;0;0
0.6;0.129032258;0.109656301;0.166666667;0.093425606;0.994430551;0.775561097;0.485;0.677852349;0;0;0;0;0;1;0;0;0
0.08;0.077419355;0.075286416;0.180555556;0.321799308;0.988751507;0.890274314;0.425;0.872483221;0;0;0;0;0;0;1;0;0
0.06;0.135483871;0.099836334;0.166666667;0.107266436;0.991142683;0.875311721;0.215;0.765100671;0;0;0;1;0;0;0;0;0
0.47;0.090322581;0.091653028;0.125;0.083044983;0.993284779;0.802992519;0.41;0.691275168;0;0;0;0;0;0;1;0;0
0.48;0.135483871;0.158756137;0.541666667;0.501730104;0.993832757;0.758104738;0.515;0.624161074;0;0;0;0;1;0;0;0;0
0.11;0.096774194;0.122749591;0.222222222;0.169550173;0.991790294;0.837905237;0.395;0.637583893;0;0;0;0;1;0;0;0;0
0.35;0.103225806;0.144026187;0.222222222;0.134948097;0.992437904;0.832917706;0.275;0.617449664;0;0;0;0;1;0;0;0;0
0.36;0.103225806;0.145662848;0.194444444;0.128027682;0.99248772;0.832917706;0.28;0.617449664;0;0;0;0;0;1;0;0;0
0.74;0.167741935;0.155482815;0.125;0.096885813;0.995725772;0.798004988;0.385;0.724832215;0;0;0;0;0;0;1;0;0
0.74;0.167741935;0.155482815;0.125;0.096885813;0.995725772;0.798004988;0.385;0.724832215;0;0;0;0;0;0;1;0;0
